transaction_id,customer_id,branch_name,transaction_type,waiting_time,processing_time,transaction_time,date,sentiment,sentiment_score,review_text,bhs
BPI0823N008,N008,BPI Zobel Roxas Branch,encashment,7,5,12,2025-08-23,neutral,2.56,Did what I needed done,
BPI0823N003,N003,BPI San Lorenzo Branch,deposit,3,2,5,2025-08-23,negative,1.84,Customer service puts you on hold for hours. Unacceptable!,
BPI0823N007,N007,BPI Malabon Gen. Luna Branch,deposit,5,6,11,2025-08-23,neutral,2.26,Branch staff is professional but not particularly memorable.,
BPI0823B001,B001,BPI Quezon Avenue Delta Branch,deposit,8,6,14,2025-08-23,neutral,2.69,Regular branch. No surprises.,
BPI0823N011,N011,BPI Las Pinas Cittadella Branch,withdrawal,1,1,2,2025-08-23,positive,4.49,Best bank in the area. Never had any issues with their service.,
BPI0823N006,N006,BPI Ali Mall Cubao Branch,withdrawal,4,3,7,2025-08-23,neutral,2.8,Staff knowledge varies depending on who you get.,
BPI0823N004,N004,BPI Muntinlupa Tunasan,withdrawal,1,1,2,2025-08-23,positive,4.29,"Clean facility, organized queue system. Very satisfied.",
BPI0823B002,B002,BPI Legarda Branch,withdrawal,5,4,9,2025-08-23,neutral,2.44,Account statements are clear and easy to understand.,
BPI0823N004,N004,BPI W 5th Avenue BGC Branch,withdrawal,1,1,2,2025-08-23,positive,5.0,Mortgage team was incredibly helpful throughout the process.,
BPI0823N006,N006,BPI Sampaloc Branch,transfer,6,3,9,2025-08-23,positive,3.35,Quick response to account security concerns. Very professional.,
BPI0823N009,N009,BPI Marikina Branch,withdrawal,4,4,8,2025-08-23,neutral,2.49,Fair processing time. Service was satisfactory overall.,
BPI0823N012,N012,BPI Ortigas Sapphire Branch,transfer,2,1,3,2025-08-23,positive,3.36,"Clean facility, organized queue system. Very satisfied.",
BPI0823N004,N004,BPI EDSA Monumento,encashment,3,3,6,2025-08-23,positive,4.64,Quick business account setup. Got everything done in one visit.,
BPI0823N006,N006,BPI Vito Cruz Chino Roces Branch,deposit,2,2,4,2025-08-23,positive,4.99,Excellent service! Staff was very helpful and quick processing.,
BPI0823N003,N003,BPI Taytay Highway Branch,transfer,5,4,9,2025-08-23,positive,3.39,Quick and professional service. Highly recommended branch.,
BPI0823N004,N004,BPI Macapagal Meridian Park Branch,deposit,7,7,14,2025-08-23,neutral,2.34,Fair service quality. Expected better but okay overall.,
BPI0823N004,N004,BPI Kamuning Branch,withdrawal,3,4,7,2025-08-23,positive,4.73,Mobile check deposit feature saves so much time.,
BPI0823N007,N007,BPI Vito Cruz Chino Roces Branch,withdrawal,1,1,2,2025-08-23,positive,4.88,Best bank in the area. Never had any issues with their service.,
BPI0823N006,N006,BPI Pasig Market Avenue Ext. Branch,encashment,2,3,5,2025-08-23,positive,4.44,Credit score monitoring service is a great value-add.,
BPI0823B002,B002,BPI QC-Sto Domingo Branch,deposit,7,5,12,2025-08-23,positive,3.86,Free ATM usage worldwide saved me hundreds in fees.,
BPI0823N008,N008,BPI Rockwell Ortigas Branch,withdrawal,6,5,11,2025-08-23,neutral,2.24,"Service was fine, not great but acceptable.",
BPI0823N005,N005,BPI Fort Mckinley Hill Branch,deposit,2,2,4,2025-08-23,positive,4.86,Teller was courteous and processed my request quickly.,
BPI0823N006,N006,BPI Fairview East Branch,deposit,2,2,4,2025-08-23,positive,3.5,Foreign exchange rates are better than competitors.,
BPI0823N003,N003,BPI E.Rodriguez Welcome Rotonda Branch,transfer,2,1,3,2025-08-23,neutral,2.13,Branch staff is professional but not particularly memorable.,
BPI0823N003,N003,BPI Plaza Cervantes Branch,transfer,3,2,5,2025-08-23,positive,4.89,"Efficient tellers, minimal wait time. Very pleased.",
BPI0823N009,N009,BPI Remedios Branch,transfer,2,1,3,2025-08-23,positive,4.13,Security measures are top-notch. Feel safe banking here.,
BPI0823N002,N002,BPI Alabang Insular Life Branch,loan,22,26,48,2025-08-23,positive,3.29,Investment advice was spot on. Made good returns this year.,
BPI0823N004,N004,BPI Novaliches SM Hypermarket Branch,encashment,2,2,4,2025-08-23,positive,4.47,Wonderful experience! Staff made banking easy and convenient.,
BPI0823B002,B002,BPI Navotas M. Naval Branch,encashment,2,2,4,2025-08-23,positive,4.83,Personalized financial advice helped me plan better.,
BPI0823N005,N005,BPI Shaw Acacia Lane Branch,deposit,6,6,12,2025-08-23,positive,4.68,"Friendly atmosphere, helpful staff. Five stars!",
BPI0823N004,N004,BPI Mabini Echelon Tower Branch,encashment,5,5,10,2025-08-23,neutral,2.7,Standard procedures followed. Nothing remarkable happened.,
BPI0823N010,N010,BPI Marikina Branch,customer service,5,6,11,2025-08-23,neutral,2.87,Staff knowledge varies depending on who you get.,
BPI0823N004,N004,BPI Bangkal Branch,deposit,3,2,5,2025-08-23,neutral,2.98,Acceptable service level. Staff was professional enough.,
BPI0823B002,B002,BPI Pasay D. Macapagal Ave. Branch,loan,8,17,25,2025-08-23,positive,3.48,Staff was patient in explaining loan details. Great service!,
BPI0823N005,N005,BPI Amaia Skies Avenida Branch,deposit,1,2,3,2025-08-23,positive,3.19,Security measures are top-notch. Feel safe banking here.,
BPI0823N006,N006,BPI U.P. Techno Hub Branch,account service,5,8,13,2025-08-23,positive,4.04,Free ATM usage worldwide saved me hundreds in fees.,
BPI0823N006,N006,BPI Bel-Air Paseo Branch,withdrawal,1,1,2,2025-08-23,positive,3.17,Mobile check deposit feature saves so much time.,
BPI0823N004,N004,BPI Intramuros Branch,account service,7,10,17,2025-08-23,positive,3.36,Credit card application processed same day. Impressive!,
BPI0823N004,N004,BPI Salcedo Tordesillas Branch,encashment,4,4,8,2025-08-23,positive,4.32,Great branch! Modern facilities and efficient service.,
BPI0823N005,N005,BPI Xavierville Branch,loan,8,14,22,2025-08-23,positive,3.18,Branch renovation looks modern and welcoming now.,
BPI0823N002,N002,BPI Ayala 6750 Branch,deposit,2,2,4,2025-08-23,positive,3.95,Senior citizen benefits are generous and well-designed.,
BPI0823N004,N004,BPI UN Avenue Branch,loan,7,14,21,2025-08-23,positive,3.04,Staff explained everything clearly. Great customer service!,
BPI0823N004,N004,BPI Glorietta Mall Third Level Branch,customer service,5,7,12,2025-08-23,neutral,2.28,Regular transaction completed. Nothing special to note.,
BPI0823N007,N007,BPI Navotas M. Naval Branch,withdrawal,1,1,2,2025-08-23,positive,4.99,Staff explained everything clearly. Great customer service!,
BPI0823N005,N005,BPI Glorietta Mall Third Level Branch,account service,5,7,12,2025-08-23,positive,3.98,Free ATM usage worldwide saved me hundreds in fees.,
BPI0823N005,N005,BPI Cubao F Castillo Branch,customer service,7,7,14,2025-08-23,neutral,2.18,Credit card terms are standard for the industry.,
BPI0823B003,B003,BPI San Francisco Del Monte Branch,encashment,4,4,8,2025-08-23,positive,4.57,ATM worked perfectly fine,
BPI0823N010,N010,BPI Ayala Malls Vertis North Branch,withdrawal,1,1,2,2025-08-23,neutral,2.49,"Processing times are average, neither fast nor slow.",
BPI0823N005,N005,BPI Buendia Center Branch,encashment,6,5,11,2025-08-23,positive,4.01,Quick and professional service. Highly recommended branch.,
BPI0823N002,N002,BPI Vito Cruz Taft Ave Branch,withdrawal,6,6,12,2025-08-23,negative,1.87,Credit score monitoring service has outdated information.,
BPI0823N005,N005,BPI San Antonio Kamagong Branch,loan,5,9,14,2025-08-23,positive,3.74,Smooth transaction from start to finish. Well done!,
BPI0823N002,N002,BPI Robinson Tower Ortigas,withdrawal,1,2,3,2025-08-23,positive,4.77,Staff remembered my name and preferences. Personal touch appreciated.,
BPI0823N008,N008,BPI Caloocan Camarin Susano Branch,account service,21,27,48,2025-08-23,neutral,2.13,Branch hours are typical for banks in this region.,
BPI0823N003,N003,BPI Bonifacio Global City Branch,customer service,11,18,29,2025-08-23,neutral,2.25,Regular bank experience. No major issues encountered.,
BPI0823N007,N007,BPI Mandaluyong Pioneer Heights,encashment,8,4,12,2025-08-23,positive,4.22,Staff remembered my name. Sweet!,
BPI0823N005,N005,BPI Rockwell Branch,customer service,3,4,7,2025-08-23,positive,4.45,Quick response to account security concerns. Very professional.,
BPI0823N006,N006,BPI Cubao F Castillo Branch,deposit,2,2,4,2025-08-23,positive,4.69,24/7 customer service actually works! Got help at midnight.,
BPI0823N005,N005,BPI Blue Ridge Boni Serrano Branch,encashment,10,8,18,2025-08-23,positive,3.77,Love this branch! Super fast service 👍,
BPI0823N004,N004,BPI Mandaluyong Greenfield District Branch,customer service,4,8,12,2025-08-23,neutral,2.23,Fair processing time. Service was satisfactory overall.,
BPI0823N005,N005,BPI Ayala Paseo Branch,withdrawal,3,3,6,2025-08-23,positive,4.72,"Professional staff, clean environment. Excellent experience.",
BPI0823N004,N004,BPI Roces,withdrawal,2,2,4,2025-08-23,positive,5.0,Financial planning session was informative and helpful.,
BPI0823B004,B004,BPI Muntinlupa Alabang Branch,withdrawal,7,6,13,2025-08-23,positive,3.71,Quick response to account security concerns. Very professional.,
BPI0823N004,N004,BPI Cubao P Tuazon 12th Avenue Branch,withdrawal,2,2,4,2025-08-23,positive,4.5,Wealth management team exceeded my expectations completely.,
BPI0823N008,N008,BPI Malabon Gen. Luna Branch,withdrawal,2,2,4,2025-08-23,neutral,2.16,Account features are sufficient for personal banking needs.,
BPI0823N006,N006,BPI C3 A. Mabini Branch,deposit,8,6,14,2025-08-23,positive,4.49,Staff explained everything clearly. Great customer service!,
BPI0823N011,N011,BPI Ayala Malls Vertis North Branch,deposit,2,2,4,2025-08-23,positive,4.45,Very fast processing. Impressed with the service quality.,
BPI0823N003,N003,BPI Nueva Branch,loan,11,16,27,2025-08-23,negative,1.12,Wealth management advisor was pushy and unprofessional.,
BPI0823N005,N005,BPI Market Market Branch,transfer,8,6,14,2025-08-23,positive,3.71,Credit card application processed same day. Impressive!,
BPI0823B002,B002,BPI J.P. Rizal Binakod Branch,loan,6,10,16,2025-08-23,neutral,2.62,Staff knowledge varies depending on who you get.,
BPI0823N003,N003,BPI Pasay Road Branch,deposit,8,7,15,2025-08-23,neutral,2.15,Pretty standard bank branch,
BPI0823N005,N005,BPI Padre Faura Taft Branch,account service,4,4,8,2025-08-23,neutral,2.62,Fees are transparent but wish they were lower overall.,
BPI0823N005,N005,BPI Blumentritt Chinese Gen Branch,deposit,8,6,14,2025-08-23,positive,4.1,Security measures are top-notch. Feel safe banking here.,
BPI0823N009,N009,BPI Pasig Rosario Branch,transfer,4,3,7,2025-08-23,positive,3.32,Educational workshops on financial literacy were excellent.,
BPI0823B002,B002,BPI UN Avenue Branch,encashment,10,6,16,2025-08-23,positive,4.02,Great branch! Modern facilities and efficient service.,
BPI0823N003,N003,BPI Divisoria Branch,deposit,5,4,9,2025-08-23,positive,4.16,Wonderful experience! Staff made banking easy and convenient.,
BPI0823B002,B002,BPI UP Town Center Branch,withdrawal,1,1,2,2025-08-23,positive,3.6,Interest rates are competitive. Happy with my savings account.,
BPI0823N005,N005,BPI Ortigas Tektite Branch,withdrawal,1,1,2,2025-08-23,positive,3.83,Very fast processing. Impressed with the service quality.,
BPI0823N006,N006,BPI Xavierville Branch,deposit,3,2,5,2025-08-23,positive,4.55,"Professional staff, clean environment. Excellent experience.",
BPI0823N005,N005,BPI Rufino Tower Branch,withdrawal,3,3,6,2025-08-23,positive,4.51,"Friendly atmosphere, helpful staff. Five stars!",
BPI0823N006,N006,BPI Novaliches Lagro Branch,encashment,4,3,7,2025-08-23,positive,4.68,Staff remembered my name. Sweet!,
BPI0823N005,N005,BPI Kamuning Branch,account service,5,6,11,2025-08-23,positive,3.29,Very efficient branch. No long waiting time today.,
BPI0823N004,N004,BPI Las Piñas Almanza Uno,withdrawal,2,2,4,2025-08-23,positive,4.65,Modern branch with excellent customer service standards.,
BPI0823N001,N001,BPI Paco Branch,encashment,6,6,12,2025-08-23,neutral,2.88,Adequate for my banking needs,
BPI0823N006,N006,BPI Market Market Branch,withdrawal,2,1,3,2025-08-23,neutral,2.82,Wait times vary greatly depending on day and time.,
BPI0823N004,N004,BPI SM Megamall Branch,account service,14,16,30,2025-08-23,neutral,2.6,"Okay service, could be better. Room for improvement.",
BPI0823N007,N007,BPI Xavierville Branch,encashment,3,3,6,2025-08-23,positive,4.16,Best bank in the area. Never had any issues with their service.,
BPI0823N009,N009,BPI Ortigas Emerald Branch,deposit,5,4,9,2025-08-23,positive,3.78,Excellent service! Staff was very helpful and quick processing.,
BPI0823N001,N001,BPI SM Southmall Branch,deposit,6,5,11,2025-08-23,neutral,2.49,ATM network coverage is decent in most areas.,
BPI0823B003,B003,BPI Dela Rosa Solaris One Branch,withdrawal,1,1,2,2025-08-23,neutral,2.47,Acceptable service level. Staff was professional enough.,
BPI0823N005,N005,BPI Intramuros Branch,encashment,3,4,7,2025-08-23,positive,4.41,Trust and estate planning services are comprehensive.,
BPI0823N009,N009,BPI Zobel Roxas Branch,encashment,3,2,5,2025-08-23,positive,4.4,Smooth transaction as always,
BPI0823B002,B002,BPI Dewey Branch,withdrawal,1,2,3,2025-08-23,positive,4.33,Online banking platform is user-friendly and secure.,
BPI0823N009,N009,BPI Glorietta Mall Ground Level Branch,withdrawal,1,1,2,2025-08-23,positive,3.25,Smooth transaction from start to finish. Well done!,
BPI0823N009,N009,BPI Caloocan Camarin Susano Branch,deposit,2,3,5,2025-08-23,positive,3.98,Drive-thru service is super convenient. Never have to get out.,
BPI0823B001,B001,BPI Infinity Branch,deposit,7,5,12,2025-08-23,negative,1.81,Terrible experience. Will switch to another branch.,
BPI0823B001,B001,BPI Baclaran Branch,encashment,3,2,5,2025-08-23,positive,3.04,Friendly faces everywhere,
BPI0823N005,N005,BPI F. Ortigas Jr Road Branch,withdrawal,1,1,2,2025-08-23,positive,3.3,Trust and estate planning services are comprehensive.,
BPI0823N005,N005,BPI Marikina Gen Ordonez Branch,loan,24,25,49,2025-08-23,neutral,2.92,Meh. It's fine for basic stuff,
BPI0823N006,N006,BPI Kamuning Branch,deposit,7,4,11,2025-08-23,neutral,2.96,Average customer service. Staff was polite but busy.,
BPI0823N007,N007,BPI J.P. Rizal Binakod Branch,deposit,1,2,3,2025-08-23,positive,4.31,Amazing digital banking features! Mobile app works flawlessly.,
BPI0823N003,N003,BPI SM North EDSA Branch,deposit,9,8,17,2025-08-23,positive,3.52,Teller was courteous and processed my request quickly.,
BPI0823N005,N005,BPI Old Sta. Mesa,deposit,6,6,12,2025-08-23,positive,3.43,Smooth transaction from start to finish. Well done!,
BPI0823N002,N002,BPI Chino Roces Ext. Branch,withdrawal,1,1,2,2025-08-23,neutral,2.72,"Average wait time, decent staff. Typical bank visit.",
BPI0823N006,N006,BPI Fairview Branch ,encashment,2,3,5,2025-08-23,positive,5.0,Staff remembered my name. Sweet!,
BPI0823N008,N008,BPI Xavierville Branch,deposit,3,3,6,2025-08-23,positive,3.47,Staff was patient in explaining loan details. Great service!,
BPI0823B003,B003,BPI J.P. Rizal Binakod Branch,withdrawal,1,1,2,2025-08-23,positive,3.18,Outstanding customer service. Staff went above and beyond.,
BPI0823N006,N006,BPI Navotas Branch,withdrawal,3,4,7,2025-08-23,positive,4.02,Teller was courteous and processed my request quickly.,
BPI0823N004,N004,BPI ABS-CBN Branch,withdrawal,1,1,2,2025-08-23,positive,4.22,Investment portfolio performance has been consistently strong.,
BPI0823N002,N002,BPI Capitol Hills Branch,deposit,7,6,13,2025-08-23,positive,4.89,Online banking platform is user-friendly and secure.,
BPI0823N006,N006,BPI Sucat Road BF Homes Branch,withdrawal,4,7,11,2025-08-23,positive,4.08,Auto loan rates were the best I found anywhere.,
BPI0823N004,N004,BPI Pasay Road Branch,deposit,2,1,3,2025-08-23,positive,4.55,Great branch! Modern facilities and efficient service.,
BPI0823N003,N003,BPI Alabang Ayala Life Branch,deposit,2,2,4,2025-08-23,positive,4.6,Best bank staff ever! Always smiling,
BPI0823N005,N005,BPI New Alabang Branch,transfer,1,1,2,2025-08-23,positive,4.73,Staff explained everything clearly. Great customer service!,
BPI0823N002,N002,BPI Paco Branch,transfer,5,3,8,2025-08-23,positive,5.0,Business banking solutions perfectly fit our company needs.,
BPI0823N003,N003,BPI Makati Main Branch,withdrawal,6,7,13,2025-08-23,positive,3.13,24/7 customer service actually works! Got help at midnight.,
BPI0823N001,N001,BPI Legarda Branch,withdrawal,1,1,2,2025-08-23,positive,4.7,Staff was patient in explaining loan details. Great service!,
BPI0823N006,N006,BPI Project 8 Short Horn Branch,withdrawal,2,1,3,2025-08-23,neutral,2.92,"Average wait time, decent staff",
BPI0823N006,N006,BPI East Avenue Branch,withdrawal,4,5,9,2025-08-23,positive,4.58,Home loan pre-approval process was smooth and transparent.,
BPI0823N002,N002,BPI Arranque Branch,transfer,2,2,4,2025-08-23,positive,4.21,Insurance products are reasonably priced and comprehensive.,
BPI0823N007,N007,BPI Novaliches Sarmiento Branch,deposit,7,7,14,2025-08-23,positive,3.83,Staff remembered my name and preferences. Personal touch appreciated.,
BPI0823N007,N007,BPI Fairview East Branch,withdrawal,4,4,8,2025-08-23,positive,3.45,"Efficient tellers, minimal wait time. Very pleased.",
BPI0823N004,N004,BPI Binondo Rosario Branch,withdrawal,1,1,2,2025-08-23,positive,4.68,Refinancing process was hassle-free with great new rates.,
BPI0823N006,N006,BPI Tandang Sora Branch,deposit,2,2,4,2025-08-23,positive,5.0,No hassle transaction. Staff was accommodating.,
BPI0823N004,N004,BPI Nueva Branch,deposit,6,7,13,2025-08-23,positive,4.2,"Fast tellers, clean bathrooms lol",
